NU_ANO_CENSO,CO_IES,CO_CURSO,NO_CURSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF
2014,568,1212350,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212352,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212353,LETRAS - INGLÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212354,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212357,CIÊNCIAS - FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212355,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212356,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212358,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212359,LETRAS - INGLÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1117812,CIÊNCIAS HUMANAS - GEOGRAFIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1117820,CIÊNCIAS NATURAIS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145134,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145945,CIÊNCIAS - FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145331,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145536,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,95424,ENFERMAGEM,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1144688,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1144982,LETRAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,95426,ZOOTECNIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,5001201,CIÊNCIAS EXATAS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,5001199,FILOSOFIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145136,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145948,CIÊNCIAS - FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145335,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145837,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1144324,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1144987,LETRAS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11457,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1117760,CIÊNCIAS HUMANAS - SOCIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1117778,CIÊNCIAS NATURAIS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,103307,COMUNICAÇÃO SOCIAL,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11451,DIREITO,Nordeste,2.0,Maranhão,MA,21.0
2014,548,103309,ENFERMAGEM,Nordeste,2.0,Maranhão,MA,21.0
2014,548,103311,ENGENHARIA DE ALIMENTOS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1257562,MEDICINA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11449,PEDAGOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,11890,ADMINISTRAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,568,69993,AGRONOMIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,30946,CIÊNCIAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,42863,CIÊNCIAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,42932,CIÊNCIAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1174338,CIÊNCIAS BIOLÓGICAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1208279,ENGENHARIA FLORESTAL,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1174339,FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,11887,GEOGRAFIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,11886,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,29456,LETRAS - INGLÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,42973,LETRAS - PORTUGUÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,69971,MEDICINA VETERINÁRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,94307,PEDAGOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,600,1166783,CIÊNCIA DA COMPUTAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,600,1188416,ENGENHARIA ELÉTRICA,Nordeste,2.0,Maranhão,MA,21.0
2014,600,121781,FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,823,1187106,ADMINISTRAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,1717,48717,ADMINISTRAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,1717,48712,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Maranhão,MA,21.0
2014,1717,48710,CIÊNCIAS ECONÔMICAS,Nordeste,2.0,Maranhão,MA,21.0
2014,1717,53347,DIREITO,Nordeste,2.0,Maranhão,MA,21.0
2014,1717,68949,ENFERMAGEM,Nordeste,2.0,Maranhão,MA,21.0
2014,1717,68411,FARMÁCIA,Nordeste,2.0,Maranhão,MA,21.0
2014,1717,1056710,MARKETING,Nordeste,2.0,Maranhão,MA,21.0
2014,1717,47858,ODONTOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,1717,50079,PEDAGOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,1717,50082,SISTEMAS DE INFORMAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,1717,50084,ZOOTECNIA,Nordeste,2.0,Maranhão,MA,21.0
2014,1847,49259,ADMINISTRAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,1847,1179204,GESTÃO DE RECURSOS HUMANOS,Nordeste,2.0,Maranhão,MA,21.0
2014,2554,56598,CIÊNCIAS ECONÔMICAS,Nordeste,2.0,Maranhão,MA,21.0
2014,2554,74040,DIREITO,Nordeste,2.0,Maranhão,MA,21.0
2014,2554,1104385,FILOSOFIA,Nordeste,2.0,Maranhão,MA,21.0
2014,2554,56600,PEDAGOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,2554,56601,PEDAGOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,2554,1108472,TEOLOGIA PASTORAL,Nordeste,2.0,Maranhão,MA,21.0
2014,2724,119538,ADMINISTRAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,2724,80210,CIÊNCIAS BIOLÓGICAS,Nordeste,2.0,Maranhão,MA,21.0
2014,2724,96002,DIREITO,Nordeste,2.0,Maranhão,MA,21.0
2014,2724,80257,EDUCAÇÃO FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,2724,80212,ENFERMAGEM,Nordeste,2.0,Maranhão,MA,21.0
2014,2724,79772,NUTRIÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,2724,75131,SERVIÇO SOCIAL,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1214613,AGRONEGÓCIO,Nordeste,2.0,Maranhão,MA,21.0
2014,568,105189,CIÊNCIAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212392,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212395,CIÊNCIAS - FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212393,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212394,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212396,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,105191,LETRAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212397,LETRAS - INGLÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212400,CIÊNCIAS - FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212398,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212399,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,120604,CIÊNCIAS BIOLÓGICAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1280142,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,120602,LETRAS - INGLÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145137,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145949,CIÊNCIAS - FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145114,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145411,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1144337,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1144991,LETRAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145138,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145963,CIÊNCIAS - FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145342,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145841,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1144348,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1144993,LETRAS,Nordeste,2.0,Maranhão,MA,21.0
2014,1931,1110362,ADMINISTRAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,1931,51536,PEDAGOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,1931,1185054,SERVIÇO SOCIAL,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212404,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212410,CIÊNCIAS - FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212407,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212409,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212411,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212412,LETRAS - INGLÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,94511,CIÊNCIAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212414,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212481,CIÊNCIAS - FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212416,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212480,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212482,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,94520,LETRAS - PORTUGUÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,1546,67494,ADMINISTRAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,1546,5000349,CIÊNCIA DA COMPUTAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,1546,5000348,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Maranhão,MA,21.0
2014,1546,5000350,EDUCAÇÃO FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,1546,67498,ENFERMAGEM,Nordeste,2.0,Maranhão,MA,21.0
2014,1546,74014,GEOGRAFIA,Nordeste,2.0,Maranhão,MA,21.0
2014,1546,50738,LETRAS - PORTUGUÊS E INGLÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,1546,123360,NUTRIÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,1546,37305,PEDAGOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,5001204,CIÊNCIAS EXATAS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,5001203,EDUCAÇÃO FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,5001202,FILOSOFIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1153789,CIÊNCIAS BIOLÓGICAS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,5001198,CIÊNCIAS EXATAS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,5001084,CIÊNCIAS HUMANAS - FILOSOFIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1117765,CIÊNCIAS HUMANAS - HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1117741,CIÊNCIAS NATURAIS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1270689,ENFERMAGEM,Nordeste,2.0,Maranhão,MA,21.0
2014,548,5001197,LETRAS - INGLÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1257777,MEDICINA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212594,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212593,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1153286,FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1153293,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1153303,LETRAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1153297,MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145140,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145968,CIÊNCIAS - FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145337,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145851,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1144373,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145006,LETRAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212483,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212485,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212486,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,121411,LETRAS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,5001194,LETRAS - PORTUGUÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,5001192,PEDAGOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145142,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145969,CIÊNCIAS - FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145326,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145529,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1144376,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145007,LETRAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212487,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212492,CIÊNCIAS - FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212490,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212491,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212493,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212494,LETRAS - INGLÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212496,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,104808,ENFERMAGEM,Nordeste,2.0,Maranhão,MA,21.0
2014,568,21611,LETRAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,19733,PEDAGOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,600,1103311,ADMINISTRAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,600,1103312,CONSTRUÇÃO DE EDIFÍCIOS,Nordeste,2.0,Maranhão,MA,21.0
2014,600,1103313,FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212508,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212509,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212510,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212511,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212512,LETRAS - INGLÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212513,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212514,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212520,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212516,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212521,LETRAS - INGLÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145144,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145970,CIÊNCIAS - FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145319,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145526,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1144380,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1145009,LETRAS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1117816,CIÊNCIAS HUMANAS - SOCIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1117818,CIÊNCIAS NATURAIS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1117823,LINGUAGENS E CÓDIGOS - LÍNGUA PORTUGUESA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,5001083,LINGUAGENS E CÓDIGOS - MÚSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212522,CIÊNCIAS - BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212525,CIÊNCIAS - FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212523,CIÊNCIAS - MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212524,CIÊNCIAS - QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212526,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1212527,LETRAS - INGLÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1214444,AGROINDÚSTRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,121700,LETRAS - PORTUGUÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,600,1188421,ADMINISTRAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,600,1189820,FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,3526,1100366,ADMINISTRAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,3526,98217,PEDAGOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,3526,98219,TURISMO,Nordeste,2.0,Maranhão,MA,21.0
2014,548,105440,ADMINISTRAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11462,ARTES VISUAIS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11425,BIBLIOTECONOMIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11452,CIÊNCIA DA COMPUTAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11426,CIÊNCIAS BIOLÓGICAS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,311426,CIÊNCIAS BIOLÓGICAS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11441,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11427,CIÊNCIAS ECONÔMICAS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11455,CIÊNCIAS IMOBILIÁRIAS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11450,CIÊNCIAS SOCIAIS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,311450,CIÊNCIAS SOCIAIS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,35429,COMUNICAÇÃO SOCIAL  - RADIALISMO,Nordeste,2.0,Maranhão,MA,21.0
2014,548,22407,COMUNICAÇÃO SOCIAL - JORNALISMO,Nordeste,2.0,Maranhão,MA,21.0
2014,548,23734,COMUNICAÇÃO SOCIAL - RELAÇÕES PÚBLICAS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11447,DESIGN,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11448,DIREITO,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11435,EDUCAÇÃO FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11436,ENFERMAGEM,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11444,ENGENHARIA ELÉTRICA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,105436,ENGENHARIA QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11437,FARMÁCIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11431,FILOSOFIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11433,FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,311433,FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11429,GEOGRAFIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,311429,GEOGRAFIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11430,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,311430,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11454,HOTELARIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1192641,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11445,LETRAS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,94286,LETRAS - ESPANHOL,Nordeste,2.0,Maranhão,MA,21.0
2014,548,94288,LETRAS - FRANCÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,94283,LETRAS - INGLÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11439,MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,311439,MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11446,MEDICINA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,105438,MÚSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,70706,NUTRIÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,548,45576,OCEANOGRAFIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11438,ODONTOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11432,PEDAGOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,1107125,PEDAGOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11458,PSICOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11443,QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,311443,QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11442,QUÍMICA INDUSTRIAL,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11434,SERVIÇO SOCIAL,Nordeste,2.0,Maranhão,MA,21.0
2014,548,96392,TEATRO,Nordeste,2.0,Maranhão,MA,21.0
2014,548,11453,TURISMO,Nordeste,2.0,Maranhão,MA,21.0
2014,568,11879,ADMINISTRAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,568,11878,AGRONOMIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,11891,ARQUITETURA E URBANISMO,Nordeste,2.0,Maranhão,MA,21.0
2014,568,42928,CIÊNCIAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,42929,CIÊNCIAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,42930,CIÊNCIAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,42931,CIÊNCIAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,81296,CIÊNCIAS BIOLÓGICAS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,105580,CIÊNCIAS SOCIAIS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,114002,CIÊNCIAS SOCIAIS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,121376,DIREITO,Nordeste,2.0,Maranhão,MA,21.0
2014,568,11880,ENGENHARIA CIVIL,Nordeste,2.0,Maranhão,MA,21.0
2014,568,105074,ENGENHARIA DA COMPUTAÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,568,105488,ENGENHARIA DE PESCA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,121091,ENGENHARIA DE PRODUÇÃO,Nordeste,2.0,Maranhão,MA,21.0
2014,568,11881,ENGENHARIA MECÂNICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,11916,FORMAÇÃO DE OFICIAIS (CCSA),Nordeste,2.0,Maranhão,MA,21.0
2014,568,105610,FORMAÇÃO DE OFICIAIS BOMBEIRO MILITAR,Nordeste,2.0,Maranhão,MA,21.0
2014,568,81358,FÍSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,11912,GEOGRAFIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,1299196,GEOGRAFIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,11897,HISTÓRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,86360,LETRAS - ESPANHOL,Nordeste,2.0,Maranhão,MA,21.0
2014,568,32990,LETRAS - INGLÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,86364,LETRAS - PORTUGUÊS,Nordeste,2.0,Maranhão,MA,21.0
2014,568,81423,MATEMÁTICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,11874,MEDICINA VETERINÁRIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,95462,MÚSICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,11893,PEDAGOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,81294,QUÍMICA,Nordeste,2.0,Maranhão,MA,21.0
2014,568,120944,ZOOTECNIA,Nordeste,2.0,Maranhão,MA,21.0
2014,600,1103303,ALIMENTOS,Nordeste,2.0,Maranhão,MA,21.0
2014,600,1103310,ARTES VISUAIS,Nordeste,2.0,Maranhão,MA,21.0
2014,600,62674,BIOLOGIA,Nordeste,2.0,Maranhão,MA,21.0
2014,600,1103956,CIÊNCIAS AGRÁRIAS,Nordeste,2.0,Maranhão,MA,21.0
2014,600,14633,ELETRÔNICA INDUSTRIAL,Nordeste,2.0,Maranhão,MA,21.0
2014,600,113918,ENGENHARIA CIVIL,Nordeste,2.0,Maranhão,MA,21.0
2014,600,18367,ENGENHARIA INDUSTRIAL ELÉTRICA,Nordeste,2.0,Maranhão,MA,21.0
2014,600,18368,ENGENHARIA INDUSTRIAL MECÂNICA,Nordeste,2.0,Maranhão,MA,21.0
