NU_ANO_CENSO,CO_IES,CO_CURSO,NO_CURSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF
2017,589,68180,ZOOTECNIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,50901,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1137423,ARQUITETURA E URBANISMO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,50905,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1305008,DESIGN DE INTERIORES,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,84944,DIREITO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1323783,EDUCAÇÃO FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,98090,ENFERMAGEM,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,115939,ENGENHARIA CIVIL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1137093,ENGENHARIA DE PRODUÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1323782,ENGENHARIA ELÉTRICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1260727,ENGENHARIA MECÂNICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1323784,FARMÁCIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,98092,FISIOTERAPIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,112010,GESTÃO AMBIENTAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,116134,GESTÃO DE RECURSOS HUMANOS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,71055,MARKETING,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,115942,NUTRIÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,112012,PETRÓLEO E GÁS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1151649,PSICOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,115944,SEGURANÇA NO TRABALHO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1152746,SERVIÇO SOCIAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,5001021,GESTÃO AMBIENTAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,123787,MATEMÁTICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1680,46489,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1680,50294,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1680,46491,DIREITO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1680,46487,SISTEMAS DE INFORMAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,4431,1322850,BIOMEDICINA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,4431,1349466,EDUCAÇÃO FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,4431,98116,ENFERMAGEM,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,4431,1322851,FARMÁCIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,4431,1349465,FISIOTERAPIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,4431,1349464,NUTRIÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,4431,1299342,ODONTOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,4847,1330320,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,4847,1330981,FISIOTERAPIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,4847,1330429,PSICOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,4847,122352,TEOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,18649,1263194,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,18649,1263200,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,71,57606,CIÊNCIA DA COMPUTAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,71,1313970,CIÊNCIA E TECNOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,71,63288,CIÊNCIAS DA RELIGIÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,71,57608,DIREITO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,71,1327392,GESTÃO PÚBLICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,71,57604,TURISMO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12311,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12343,ARQUITETURA E URBANISMO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,95667,ARTES VISUAIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,18393,BIBLIOTECONOMIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,60288,BIOMEDICINA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12313,CIÊNCIA DA COMPUTAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,116514,CIÊNCIAS ATUARIAIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12332,CIÊNCIAS BIOLÓGICAS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,312332,CIÊNCIAS BIOLÓGICAS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12312,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12314,CIÊNCIAS ECONÔMICAS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12315,CIÊNCIAS SOCIAIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1113220,CIÊNCIAS SOCIAIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1364002,COMUNICAÇÃO SOCIAL - AUDIOVISUAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,116624,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,57104,COMUNICAÇÃO SOCIAL - RADIALISMO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,116774,DANÇA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,116758,DESIGN,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12317,DIREITO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,60286,ECOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12327,EDUCAÇÃO FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,312327,EDUCAÇÃO FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12326,ENFERMAGEM,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1159355,ENGENHARIA AMBIENTAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1154794,ENGENHARIA BIOMÉDICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12339,ENGENHARIA CIVIL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,18392,ENGENHARIA DA COMPUTAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,96878,ENGENHARIA DE ALIMENTOS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1157867,ENGENHARIA DE AQUICULTURA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,20339,ENGENHARIA DE MATERIAIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1151610,ENGENHARIA DE PETRÓLEO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,18853,ENGENHARIA DE PRODUÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1113231,ENGENHARIA DE SOFTWARE,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1154401,ENGENHARIA DE TELECOMUNICAÇÕES,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12340,ENGENHARIA ELÉTRICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1159084,ENGENHARIA MECATRÔNICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12342,ENGENHARIA MECÂNICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12344,ENGENHARIA QUÍMICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,18854,ENGENHARIA TÊXTIL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12337,ESTATÍSTICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12328,FARMÁCIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12321,FILOSOFIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,312321,FILOSOFIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12331,FISIOTERAPIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,116764,FONOAUDIOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12334,FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,312334,FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,113096,GEOFISICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12323,GEOGRAFIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,312323,GEOGRAFIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12336,GEOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1259743,GESTÃO DE COOPERATIVAS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,116928,GESTÃO DE POLÍTICAS PÚBLICAS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,116778,GESTÃO EM SISTEMAS E SERVIÇOS DE SAÚDE,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1109331,GESTÃO HOSPITALAR,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12324,HISTÓRIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1113228,HISTÓRIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,116756,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA - BI/LI,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,29462,JORNALISMO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,32296,LETRAS - FRANCÊS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,34277,LETRAS - INGLÊS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,116564,LETRAS - LINGUA ESPANHOLA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,31160,LETRAS - LÍNGUA PORTUGUESA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1279038,LETRAS - LÍNGUA PORTUGUESA E LIBRAS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12333,MATEMÁTICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,312333,MATEMÁTICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12345,MEDICINA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1268383,METEOROLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,18395,MÚSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,30681,MÚSICA - CANTO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,24803,MÚSICA - INSTRUMENTO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12329,NUTRIÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12330,ODONTOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,20938,PEDAGOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12316,PSICOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12335,QUÍMICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,312335,QUÍMICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,113098,QUÍMICA DO PETRÓLEO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,12325,SERVIÇO SOCIAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,108336,TEATRO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,1190414,TECNOLOGIA DA INFORMAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,570,18394,TURISMO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,16238,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1321468,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1321625,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,18679,ARQUITETURA E URBANISMO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1204189,BIOMEDICINA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,16248,CIÊNCIAS BIOLÓGICAS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1185411,CIÊNCIAS BIOLÓGICAS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,16240,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1279328,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1321513,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1315444,CIÊNCIAS DA COMPUTAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,24108,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1315447,COMÉRCIO EXTERIOR,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1116947,DESIGN DE INTERIORES,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1349291,DESIGN DE MODA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,115912,DESIGN GRÁFICO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,16244,DIREITO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,75603,EDUCAÇÃO FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,75604,EDUCAÇÃO FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,69874,ENFERMAGEM,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1116945,ENGENHARIA AMBIENTAL E SANITÁRIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,16250,ENGENHARIA CIVIL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,18680,ENGENHARIA DE COMPUTAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1116946,ENGENHARIA DE PETRÓLEO E GÁS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1204810,ENGENHARIA DE PRODUÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1204549,ENGENHARIA ELÉTRICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1204715,ENGENHARIA MECÂNICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1286319,ENGENHARIA QUÍMICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,116136,ESTÉTICA E COSMÉTICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,41800,FARMÁCIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,18570,FISIOTERAPIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,18677,FONOAUDIOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1349292,FOTOGRAFIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,97976,GASTRONOMIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1117510,GESTÃO COMERCIAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1292705,GESTÃO COMERCIAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1315442,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,116124,GESTÃO DE RECURSOS HUMANOS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1321626,GESTÃO DE RECURSOS HUMANOS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,64408,GESTÃO FINANCEIRA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,97936,GESTÃO PÚBLICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,20566,HISTÓRIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1323254,JOGOS DIGITAIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,41598,JORNALISMO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,16247,LETRAS - LÍNGUA PORTUGUESA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,22514,LETRAS - PORTUGUÊS E INGLÊS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,64400,MARKETING,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,91219,MEDICINA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1278875,MEDICINA VETERINÁRIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,75606,NUTRIÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,18675,ODONTOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,42019,PEDAGOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1399534,PEDAGOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,115918,PETRÓLEO E GÁS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1315448,PRODUÇÃO AUDIOVISUAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,35923,PSICOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1278869,RADIOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1315446,REDES DE COMPUTADORES,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,115916,RELAÇÕES INTERNACIONAIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,115928,SEGURANÇA NO TRABALHO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,75608,SERVIÇO SOCIAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,1399535,SERVIÇO SOCIAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,22047,SISTEMAS DE INFORMAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,718,16242,TURISMO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,102235,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,1204846,ARQUITETURA E URBANISMO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,21279,CIÊNCIAS BIOLÓGICAS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,21278,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,96387,DIREITO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,1190240,EDUCAÇÃO FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,1377583,EDUCAÇÃO FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,86883,ENFERMAGEM,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,1190233,ENGENHARIA CIVIL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,1204847,ENGENHARIA DE PRODUÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,1288409,FARMÁCIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,1336738,FISIOTERAPIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,1336667,GASTRONOMIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,1102296,GESTÃO COMERCIAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,81012,GESTÃO DE RECURSOS HUMANOS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,81010,GESTÃO FINANCEIRA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,1102295,LOGÍSTICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,81014,MARKETING,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,1166834,NUTRIÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,18215,PEDAGOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,88718,PSICOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,724,46903,SERVIÇO SOCIAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,100244,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,68928,COMÉRCIO EXTERIOR,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,103368,CONSTRUÇÃO DE EDIFÍCIOS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,1342406,ENGENHARIA DE ENERGIAS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,60930,FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,60934,GEOGRAFIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,103365,GESTÃO AMBIENTAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,60940,GESTÃO DESPORTIVA E DE LAZER,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,1129882,GESTÃO PÚBLICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,1126377,INFORMÁTICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,101626,LETRAS - ESPANHOL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,1321907,MARKETING,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,1123270,MATEMÁTICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,123308,PRODUÇÃO CULTURAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1082,100246,REDES DE COMPUTADORES,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1208,19605,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1208,1188738,ARQUITETURA E URBANISMO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1208,18804,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1208,50977,DIREITO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1208,111098,GESTÃO COMERCIAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1208,84965,GESTÃO DE RECURSOS HUMANOS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1208,84963,GESTÃO DE SEGURANÇA PRIVADA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1208,68360,PEDAGOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,32338,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,1349868,ARQUITETURA E URBANISMO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,19781,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,19783,DIREITO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,116370,EDUCAÇÃO FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,118532,EDUCAÇÃO FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,87929,ENFERMAGEM,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,1265736,ENGENHARIA CIVIL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,87931,FISIOTERAPIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,1121682,GESTÃO COMERCIAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,75094,NUTRIÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,74902,PSICOLOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,1132799,REDES DE COMPUTADORES,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,1205607,SERVIÇO SOCIAL,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1264,19780,SISTEMA DE INFORMAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1866,49956,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1866,49957,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1866,49958,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,1866,123829,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,2460,54296,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,2460,108232,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,2460,110544,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,2460,86762,DIREITO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,2460,121473,ENGENHARIA DE PRODUÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,2460,120952,GESTÃO DE RECURSOS HUMANOS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,2460,120958,PETRÓLEO E GÁS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,2460,105762,REDES DE COMPUTADORES,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,2514,100545,PEDAGOGIA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,2908,67719,ADMINISTRAÇÃO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,2908,67736,CIÊNCIAS CONTÁBEIS,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,2908,90837,DIREITO,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,2908,1086322,EDUCAÇÃO FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
2017,2908,1181598,EDUCAÇÃO FÍSICA,Nordeste,2.0,Rio Grande do Norte,RN,24.0
